,Unnamed: 0,Date,Month-Year,Warehouse Code,Customer Code,Order Number,Order Line Number,Item Code,Units,Euros,Conversion Ratio,Warehouse Name,Warehouse Country,Warehouse City,Customer Country,Customer City,Road,Rail,Sea,Air,Location,GPS 1,GPS 2,KG,CO2 Road,CO2 Rail,CO2 Sea,CO2 Air,CO2 Total
438,115950,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,7,888751-51,48.0,56.09,0.04767,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,SUCY EN BRIE,281.488,250,350,400,"FRANCE, SUCY EN BRIE",48.7688096,2.537369,2.28816,0.061832599879680004,0.01601712,0.00800856,1.9220544,2.00791267987968
439,115951,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,8,875586-86,400.0,632.68,0.029,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,SUCY EN BRIE,281.488,250,350,400,"FRANCE, SUCY EN BRIE",48.7688096,2.537369,11.600000000000001,0.31346503680000004,0.08120000000000001,0.040600000000000004,9.744000000000002,10.179265036800002
440,115952,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,9,8755921-21,25.0,14.96,0.018,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,SUCY EN BRIE,281.488,250,350,400,"FRANCE, SUCY EN BRIE",48.7688096,2.537369,0.44999999999999996,0.0121602816,0.0031499999999999996,0.0015749999999999998,0.37799999999999995,0.39488528159999997
441,115953,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,10,8571482-82,80.0,230.28,0.0163,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,SUCY EN BRIE,281.488,250,350,400,"FRANCE, SUCY EN BRIE",48.7688096,2.537369,1.3039999999999998,0.035237793792,0.009127999999999999,0.0045639999999999995,1.09536,1.1442897937919998
442,115954,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,11,8902764-64,50.0,23.16,0.027,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,SUCY EN BRIE,281.488,250,350,400,"FRANCE, SUCY EN BRIE",48.7688096,2.537369,1.35,0.0364808448,0.00945,0.004725,1.1340000000000001,1.1846558448000002
443,115955,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,12,897001-01,50.0,93.34,0.04304,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,SUCY EN BRIE,281.488,250,350,400,"FRANCE, SUCY EN BRIE",48.7688096,2.537369,2.152,0.05815316889600001,0.015064000000000001,0.007532000000000001,1.8076800000000004,1.8884291688960004
444,115956,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,13,824755-55,40.0,41.32,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,SUCY EN BRIE,281.488,250,350,400,"FRANCE, SUCY EN BRIE",48.7688096,2.537369,1.28,0.03458924544,0.008960000000000001,0.0044800000000000005,1.0752000000000002,1.1232292454400001
445,115957,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,14,8308601-01,400.0,373.36,0.02219,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,SUCY EN BRIE,281.488,250,350,400,"FRANCE, SUCY EN BRIE",48.7688096,2.537369,8.876000000000001,0.23985479884800007,0.06213200000000001,0.031066000000000007,7.455840000000002,7.788892798848002
446,115958,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,15,802077-77,200.0,285.0,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,SUCY EN BRIE,281.488,250,350,400,"FRANCE, SUCY EN BRIE",48.7688096,2.537369,3.8,0.10268682239999999,0.0266,0.013300000000000001,3.192,3.3345868224000004
447,115959,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,16,8128704-04,300.0,429.63,0.02092,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,SUCY EN BRIE,281.488,250,350,400,"FRANCE, SUCY EN BRIE",48.7688096,2.537369,6.276000000000001,0.169595394048,0.043932000000000006,0.021966000000000003,5.271840000000001,5.507333394048001
448,115960,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,17,8022921-21,130.0,188.96,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,SUCY EN BRIE,281.488,250,350,400,"FRANCE, SUCY EN BRIE",48.7688096,2.537369,4.16,0.11241504768000002,0.02912,0.014560000000000002,3.4944000000000006,3.6504950476800007
449,115961,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,18,8308621-21,100.0,93.34,0.02219,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,SUCY EN BRIE,281.488,250,350,400,"FRANCE, SUCY EN BRIE",48.7688096,2.537369,2.2190000000000003,0.05996369971200002,0.015533000000000002,0.007766500000000002,1.8639600000000005,1.9472231997120004
450,128658,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,1,802052-52,1200.0,1198.92,0.02759,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,33.108,0.916758930816,0.1854048,0.099324,17.3817,18.583187730816
451,128659,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,2,802054-54,1200.0,1198.92,0.02759,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,33.108,0.916758930816,0.1854048,0.099324,17.3817,18.583187730816
452,128660,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,3,802063-63,560.0,439.1,0.022,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,12.319999999999999,0.34114020864,0.068992,0.03696,6.467999999999999,6.915092208639999
453,128661,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,4,8128741-41,1680.0,3994.37,0.03392,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,56.9856,1.5779285286912001,0.31911935999999996,0.1709568,29.91744,31.9854446886912
454,128662,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,5,875586-86,700.0,938.42,0.029,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,20.3,0.5621060256,0.11368000000000002,0.06090000000000001,10.6575,11.3941860256
455,128663,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,6,802078-78,400.0,483.12,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,7.6,0.2104436352,0.04256,0.022799999999999997,3.9899999999999998,4.2658036352
456,128664,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,7,802077-77,1280.0,1545.98,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,24.32,0.67341963264,0.136192,0.07296000000000001,12.768,13.65057163264
457,128665,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,8,8803271-71,700.0,447.02,0.024,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,16.8,0.4651911936000001,0.09408000000000001,0.05040000000000001,8.82,9.4296711936
458,128666,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,9,875710-10,700.0,553.28,0.017,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,11.9,0.32951042880000003,0.06664,0.0357,6.2475000000000005,6.6793504288
459,128667,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,10,892273-73,700.0,938.42,0.033,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,23.1,0.6396378912,0.12936,0.06930000000000001,12.127500000000001,12.965797891200001
460,128668,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,11,893133-33,380.0,564.68,0.0596,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,22.648,0.627122032896,0.1268288,0.06794399999999999,11.8902,12.712094832896
461,128669,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,12,902126-26,560.0,903.0,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,10.64,0.29462108928,0.059584000000000005,0.031920000000000004,5.586,5.97212508928
462,128670,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,13,905470-70,775.0,1068.34,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,24.8,0.6867108096,0.13888,0.0744,13.020000000000001,13.919990809600002
463,128671,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,13,905470-70,225.0,310.16,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,7.2,0.19936765440000004,0.04032,0.0216,3.7800000000000002,4.0412876544000005
464,128672,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,14,927818-18,1200.0,3816.84,0.05689,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,68.268,1.8903376431360002,0.3823008,0.20480399999999999,35.840700000000005,38.318142443136004
465,128673,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,15,935588-88,560.0,1579.31,0.03488,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,19.5328,0.5408622944256001,0.10938368000000002,0.05859840000000001,10.25472,10.963564374425601
466,128674,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,16,942103-03,560.0,1172.14,0.02459,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,13.7704,0.38130171502080007,0.07711424,0.0413112,7.22946,7.7291871550208
467,128675,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,17,964787-87,560.0,506.41,0.02421,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,13.557599999999999,0.3754092932352,0.07592256,0.0406728,7.1177399999999995,7.609744653235199
468,128676,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,18,964859-59,760.0,1191.83,0.0545499999999999,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,41.45799999999992,1.1479700300159978,0.23216479999999953,0.12437399999999976,21.76544999999996,23.269958830015955
469,128677,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,19,9672961-61,800.0,1547.92,0.021,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,16.8,0.4651911936000001,0.09408000000000001,0.05040000000000001,8.82,9.4296711936
470,128678,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,20,8871561-61,840.0,956.09,0.04395,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,36.918,1.022257647936,0.2067408,0.110754,19.38195,20.721702447936
471,128679,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,21,8022932-32,840.0,2076.9,0.054,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,45.36,1.25601622272,0.25401599999999996,0.13607999999999998,23.814,25.46011222272
472,128680,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,22,8479004-04,560.0,1165.02,0.02113,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,11.832799999999999,0.32764966402560003,0.06626367999999999,0.0354984,6.212219999999999,6.6416317440256
473,128681,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,23,841360-60,216.0,305.94,0.125,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,27.0,0.747628704,0.1512,0.081,14.175,15.154828704
474,128682,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,24,920293-93,375.0,754.05,0.0915,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,34.3125,0.9501114780000002,0.19215000000000002,0.10293750000000002,18.0140625,19.259261478000003
475,128683,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,25,937508-08,520.0,1538.89,0.139,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,72.28,2.0014297305600004,0.404768,0.21683999999999998,37.947,40.57003773056
476,128684,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,26,888681-81,336.0,792.49,0.13,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,43.68,1.20949710336,0.24460799999999996,0.13104,22.932000000000002,24.51714510336
477,128685,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,27,8755831-31,500.0,1707.35,0.031,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,15.5,0.429194256,0.0868,0.04650000000000001,8.137500000000001,8.699994256000002
478,128976,2021-01-20 00:00:00.000,1-2021,3403434,5006517-17,21002317,1,952530-30,200.0,363.28,0.1122,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,SERRIS,256.25,200,300,250,"FRANCE, SERRIS",48.8453093,2.7873016,22.439999999999998,0.552024,0.125664,0.06731999999999999,11.780999999999999,12.526008
479,128977,2021-01-20 00:00:00.000,1-2021,3403434,5006517-17,21002317,2,866370-70,120.0,156.83,0.04,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,SERRIS,256.25,200,300,250,"FRANCE, SERRIS",48.8453093,2.7873016,4.8,0.11808,0.02688,0.0144,2.52,2.67936
480,128978,2021-01-20 00:00:00.000,1-2021,3403434,5006517-17,21002317,3,862286-86,120.0,109.34,0.03535,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,SERRIS,256.25,200,300,250,"FRANCE, SERRIS",48.8453093,2.7873016,4.242,0.1043532,0.0237552,0.012726,2.22705,2.3678844000000003
481,128979,2021-01-20 00:00:00.000,1-2021,3403434,5006517-17,21002317,4,952494-94,48.0,90.36,0.0915,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,SERRIS,256.25,200,300,250,"FRANCE, SERRIS",48.8453093,2.7873016,4.3919999999999995,0.10804319999999999,0.024595199999999998,0.013175999999999997,2.3057999999999996,2.4516143999999995
482,131439,2021-01-20 00:00:00.000,1-2021,3403434,5340669-69,21000019,1,8805374-74,6480.0,4795.2,0.0778,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,GERMANY,PEINE - WOLTORF,856.0,500,600,500,"GERMANY, PEINE - WOLTORF",52.304594,10.3125211,504.14399999999995,41.42853734399999,7.058015999999999,3.0248639999999996,529.3512,580.862617344
483,131440,2021-01-20 00:00:00.000,1-2021,3403434,5340669-69,21000019,2,896996-96,5250.0,5670.0,0.09824,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,GERMANY,PEINE - WOLTORF,856.0,500,600,500,"GERMANY, PEINE - WOLTORF",52.304594,10.3125211,515.76,42.38309376,7.22064,3.0945600000000004,541.548,594.24629376
484,183612,2021-01-26 00:00:00.000,1-2021,3403434,5029913-13,21003871,1,918777-77,1440.0,2283.12,0.074,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,106.55999999999999,2.9506412851199997,0.5967359999999999,0.31967999999999996,55.943999999999996,59.81105728511999
485,183613,2021-01-26 00:00:00.000,1-2021,3403434,5029913-13,21003871,2,950359-59,900.0,1368.09,0.07215,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,64.935,1.7980470331200002,0.36363600000000007,0.19480500000000003,34.090875000000004,36.447363033120006
486,183614,2021-01-26 00:00:00.000,1-2021,3403434,5029913-13,21003871,3,830622-22,1800.0,2640.06,0.052,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,93.6,2.5917795071999996,0.52416,0.2808,49.14,52.5367395072
487,197241,2021-01-27 00:00:00.000,1-2021,3403434,5340672-72,21000117,1,8949591-91,6000.0,2940.0,0.0474,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,BELLEVILLE,52.694,150,250,200,"FRANCE, BELLEVILLE",48.8711841,2.3866818,284.4,1.4386726656000002,1.19448,0.711,119.448,122.7921526656
488,197242,2021-01-27 00:00:00.000,1-2021,3403434,5340672-72,21000117,2,952547-47,3600.0,2772.0,0.0368,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,BELLEVILLE,52.694,150,250,200,"FRANCE, BELLEVILLE",48.8711841,2.3866818,132.48,0.67016650752,0.5564159999999999,0.3312,55.6416,57.19938250752
489,207977,2021-01-28 00:00:00.000,1-2021,3403434,5029913-13,21004423,1,802052-52,1200.0,1198.92,0.02759,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,33.108,0.916758930816,0.1854048,0.099324,17.3817,18.583187730816
490,207978,2021-01-28 00:00:00.000,1-2021,3403434,5029913-13,21004423,2,802051-51,1200.0,1198.92,0.02759,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,33.108,0.916758930816,0.1854048,0.099324,17.3817,18.583187730816
491,207979,2021-01-28 00:00:00.000,1-2021,3403434,5029913-13,21004423,3,802054-54,1200.0,1198.92,0.02759,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,33.108,0.916758930816,0.1854048,0.099324,17.3817,18.583187730816
492,207980,2021-01-28 00:00:00.000,1-2021,3403434,5029913-13,21004423,4,802063-63,1120.0,878.19,0.022,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,24.639999999999997,0.68228041728,0.137984,0.07392,12.935999999999998,13.830184417279998
493,207981,2021-01-28 00:00:00.000,1-2021,3403434,5029913-13,21004423,5,8128741-41,2240.0,5325.82,0.03392,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,75.9808,2.1039047049216,0.42549248,0.22794240000000002,39.889920000000004,42.647259584921606
494,207982,2021-01-28 00:00:00.000,1-2021,3403434,5029913-13,21004423,6,880410-10,700.0,938.42,0.029,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,20.3,0.5621060256,0.11368000000000002,0.06090000000000001,10.6575,11.3941860256
495,207983,2021-01-28 00:00:00.000,1-2021,3403434,5029913-13,21004423,7,875586-86,700.0,938.42,0.029,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,20.3,0.5621060256,0.11368000000000002,0.06090000000000001,10.6575,11.3941860256
496,207984,2021-01-28 00:00:00.000,1-2021,3403434,5029913-13,21004423,8,8757151-51,250.0,746.18,0.0573,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,14.325,0.3966585624,0.08022,0.04297499999999999,7.520625,8.0404785624
497,207985,2021-01-28 00:00:00.000,1-2021,3403434,5029913-13,21004423,9,875593-93,950.0,2072.52,0.064,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,60.800000000000004,1.6835490816000003,0.34048000000000006,0.18240000000000003,31.920000000000005,34.12642908160001
498,207986,2021-01-28 00:00:00.000,1-2021,3403434,5029913-13,21004423,10,802078-78,180.0,217.4,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,3.42,0.09469963584,0.019152,0.01026,1.7955,1.9196116358400002
499,207987,2021-01-28 00:00:00.000,1-2021,3403434,5029913-13,21004423,11,802064-64,120.0,94.09,0.0184,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,2.208,0.06113941401600001,0.012364800000000002,0.006624000000000001,1.1592000000000002,1.2393282140160002
500,207988,2021-01-28 00:00:00.000,1-2021,3403434,5029913-13,21004423,11,802064-64,1000.0,784.1,0.0184,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,18.4,0.5094951168,0.10303999999999999,0.0552,9.66,10.3277351168
501,207989,2021-01-28 00:00:00.000,1-2021,3403434,5029913-13,21004423,12,802077-77,1280.0,1545.98,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,24.32,0.67341963264,0.136192,0.07296000000000001,12.768,13.65057163264
502,207990,2021-01-28 00:00:00.000,1-2021,3403434,5029913-13,21004423,13,8803271-71,700.0,447.02,0.024,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,16.8,0.4651911936000001,0.09408000000000001,0.05040000000000001,8.82,9.4296711936
503,207991,2021-01-28 00:00:00.000,1-2021,3403434,5029913-13,21004423,14,880409-09,1200.0,1813.56,0.039,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,46.8,1.2958897535999998,0.26208,0.1404,24.57,26.2683697536
504,207992,2021-01-28 00:00:00.000,1-2021,3403434,5029913-13,21004423,15,9202962-62,375.0,931.91,0.0915,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,34.3125,0.9501114780000002,0.19215000000000002,0.10293750000000002,18.0140625,19.259261478000003
